shape_variant_id,version_id,shape_id,trip_headsign,is_main,note
101706,100829,6832,Rákosszentmihály vasútállomás,1,
101707,100829,J798,Rákosszentmihály vasútállomás,0,
101708,100829,0155,Rákosszentmihály vasútállomás,0,
101709,100830,S089,"Káposztásmegyer, Mogyoródi-patak",1,
101710,100831,S091,Újpest-Városkapu M,1,
101711,100832,K028,Széher út,1,
101712,100832,K108,Széher út,0,
101713,100833,K029,Széll Kálmán tér M,1,
101714,100834,R828,"Solymár, PEMÜ",0,
101715,100834,R842,Templom tér,1,
101716,100834,R844,"Solymár, PEMÜ",0,
101717,100835,V047,"Zugliget, Libegő",1,
101718,100836,S534,Budagyöngye,0,
101719,100836,V048,Nyugati pályaudvar M,1,
101720,100837,L667,Dunaharaszti külső,0,
101721,100837,L678,Közvágóhíd,0,
101722,100837,L679,Közvágóhíd,0,
101723,100837,1230,Közvágóhíd,0,
101724,100837,L655,Közvágóhíd,0,
101725,100837,L656,Közvágóhíd,0,
101726,100837,L657,Közvágóhíd,1,
101727,100837,L658,Közvágóhíd,0,
101728,100837,L659,Közvágóhíd,0,
101729,100837,L668,Dunaharaszti külső,0,
101730,100837,L669,Dunaharaszti külső,0,
101731,100838,L681,Közvágóhíd,0,
101732,100838,2268,Közvágóhíd,0,
101733,100838,L637,Dunaharaszti külső,0,
101734,100838,L672,Közvágóhíd,1,
101735,100838,L675,Dunaharaszti külső,0,
101736,100839,S203,"Újpest, Árpád út",0,
101737,100839,T008,Jászai Mari tér (Margit híd),0,
101738,100839,U782,"Újpest, Árpád út",1,
101739,100839,U784,Jászai Mari tér (Margit híd),0,
101740,100840,S201,Egyetemváros - A38,0,
101741,100840,U783,Haller utca,1,
101742,100841,H963,Centenáriumi ltp.(Margit utca),0,
101743,100841,X133,Budapesti út,1,
101744,100842,D366,Budapesti út,0,
101745,100842,O804,Sasvár utca,0,
101746,100842,X132,Örs vezér tere M+H,1,
101747,100843,M762,BILK bekötőút,1,
101748,100843,P927,"Soroksár, BILK",0,
101749,100844,M763,Határ út M,1,
101750,100844,P923,"Soroksár, központi raktárak",0,
101751,100845,R828,"Solymár, PEMÜ",1,
101752,100846,R829,Hűvösvölgy,1,
101753,100847,1229,Ráckeve 2. vágány,1,
101754,100847,L650,Ráckeve 2. vágány,0,
101755,100847,L651,Ráckeve 2. vágány,0,
101756,100847,L652,Ráckeve 2. vágány,0,
101757,100847,L653,Ráckeve 2. vágány,0,
101758,100847,L654,Ráckeve 2. vágány,0,
101759,100847,L661,Ráckeve 2. vágány,0,
101760,100847,N941,Ráckeve 2. vágány,0,
101761,100848,1230,Közvágóhíd,1,
101762,100848,L655,Közvágóhíd,0,
101763,100848,L656,Közvágóhíd,0,
101764,100848,L657,Közvágóhíd,0,
101765,100848,L658,Közvágóhíd,0,
101766,100848,L659,Közvágóhíd,0,
101767,100848,L668,Dunaharaszti külső,0,
101768,100848,L669,Dunaharaszti külső,0,
101769,100849,2267,Tököl,0,
101770,100849,L635,Tököl,0,
101771,100849,L670,Tököl,1,
101772,100849,L671,Tököl,0,
101773,100849,L674,Tököl,0,
101774,100850,2268,Közvágóhíd,1,
101775,100850,L672,Közvágóhíd,0,
101776,100850,L673,Közvágóhíd,0,
101777,100850,L675,Dunaharaszti külső,0,
101778,100851,H963,Centenáriumi ltp.(Margit utca),0,
101779,100851,X133,Budapesti út,0,
101780,100851,G140,Budapesti út,1,
101781,100852,S136,Vend utca,0,
101782,100852,X571,Nyugati pályaudvar M,1,
101783,100853,X573,Széll Kálmán tér M,1,
101784,100854,0154,"Kistarcsa, kórház H",1,
101785,100854,0285,Bökényföldi út,0,
101786,100854,O287,Auchan Liget,0,
101787,100855,0155,Rákosszentmihály vasútállomás,1,
101788,100855,6832,Rákosszentmihály vasútállomás,0,
101789,100855,J798,Rákosszentmihály vasútállomás,0,
101790,100856,W967,"Káposztásmegyer, Mogyoródi-patak",1,
101791,100857,W965,Újpest-Városkapu M,1,
101792,100858,X534,Bölöni György utca / Széher út,1,
101793,100858,X538,Bölöni György utca / Széher út,0,
101794,100859,X535,Széll Kálmán tér M,1,
101795,100860,X574,"Zugliget, Libegő",1,
101796,100861,S534,Budagyöngye,0,
101797,100861,X575,Nyugati pályaudvar M,1,
101798,100862,R859,"Újpest, Árpád út",1,
101799,100862,R861,Jászai Mari tér (Margit híd),0,
101800,100862,T008,Jászai Mari tér (Margit híd),0,
101801,100862,T686,"Újpest, Árpád út",0,
101802,100863,R858,Haller utca,1,
101803,100863,R860,Haller utca,0,
101804,100864,X132,Örs vezér tere M+H,0,
101805,100864,D366,Budapesti út,0,
101806,100864,G139,Örs vezér tere M+H,1,
101807,100864,O804,Sasvár utca,0,
101808,100865,M760,"Soroksár, BILK",1,
101809,100865,M762,BILK bekötőút,0,
101810,100865,P927,"Soroksár, BILK",0,
101811,100866,R706,Nyugati pályaudvar M,1,
101812,100866,S136,Vend utca,0,
101813,100867,R707,Széll Kálmán tér M,1,
101814,100868,0285,Bökényföldi út,0,
101815,100868,O287,Auchan Liget,1,
101816,100868,0154,"Kistarcsa, kórház H",0,
101817,100869,6832,Rákosszentmihály vasútállomás,1,
101818,100869,J798,Rákosszentmihály vasútállomás,0,
101819,100869,0155,Rákosszentmihály vasútállomás,0,
101820,100870,S089,"Káposztásmegyer, Mogyoródi-patak",1,
101821,100871,S091,Újpest-Városkapu M,1,
101822,100872,K028,Széher út,1,
101823,100872,K108,Széher út,0,
101824,100873,K029,Széll Kálmán tér M,1,
101825,100874,R828,"Solymár, PEMÜ",0,
101826,100874,R842,Templom tér,1,
101827,100874,R844,"Solymár, PEMÜ",0,
101828,100875,V047,"Zugliget, Libegő",1,
101829,100876,S534,Budagyöngye,0,
101830,100876,V048,Nyugati pályaudvar M,1,
101831,100877,L667,Dunaharaszti külső,0,
101832,100877,L678,Közvágóhíd,0,
101833,100877,L679,Közvágóhíd,0,
101834,100877,1230,Közvágóhíd,0,
101835,100877,L655,Közvágóhíd,0,
101836,100877,L656,Közvágóhíd,0,
101837,100877,L657,Közvágóhíd,1,
101838,100877,L658,Közvágóhíd,0,
101839,100877,L659,Közvágóhíd,0,
101840,100877,L668,Dunaharaszti külső,0,
101841,100877,L669,Dunaharaszti külső,0,
101842,100878,L681,Közvágóhíd,0,
101843,100878,2268,Közvágóhíd,0,
101844,100878,L637,Dunaharaszti külső,0,
101845,100878,L672,Közvágóhíd,1,
101846,100878,L675,Dunaharaszti külső,0,
101847,100879,S203,"Újpest, Árpád út",0,
101848,100879,T008,Jászai Mari tér (Margit híd),0,
101849,100879,U782,"Újpest, Árpád út",1,
101850,100879,U784,Jászai Mari tér (Margit híd),0,
101851,100880,S201,Egyetemváros - A38,0,
101852,100880,U783,Haller utca,1,
101853,100881,H963,Centenáriumi ltp.(Margit utca),0,
101854,100881,X133,Budapesti út,1,
101855,100882,D366,Budapesti út,0,
101856,100882,O804,Sasvár utca,0,
101857,100882,X132,Örs vezér tere M+H,1,
101858,100883,M762,BILK bekötőút,1,
101859,100883,P927,"Soroksár, BILK",0,
101860,100884,M763,Határ út M,1,
101861,100884,P923,"Soroksár, központi raktárak",0,
101862,100885,R828,"Solymár, PEMÜ",1,
101863,100886,R829,Hűvösvölgy,1,
101864,100887,1229,Ráckeve 2. vágány,1,
101865,100887,L650,Ráckeve 2. vágány,0,
101866,100887,L651,Ráckeve 2. vágány,0,
101867,100887,L652,Ráckeve 2. vágány,0,
101868,100887,L653,Ráckeve 2. vágány,0,
101869,100887,L654,Ráckeve 2. vágány,0,
101870,100887,L661,Ráckeve 2. vágány,0,
101871,100887,N941,Ráckeve 2. vágány,0,
101872,100888,1230,Közvágóhíd,1,
101873,100888,L655,Közvágóhíd,0,
101874,100888,L656,Közvágóhíd,0,
101875,100888,L657,Közvágóhíd,0,
101876,100888,L658,Közvágóhíd,0,
101877,100888,L659,Közvágóhíd,0,
101878,100888,L668,Dunaharaszti külső,0,
101879,100888,L669,Dunaharaszti külső,0,
101880,100889,2267,Tököl,0,
101881,100889,L635,Tököl,0,
101882,100889,L670,Tököl,1,
101883,100889,L671,Tököl,0,
101884,100889,L674,Tököl,0,
101885,100890,2268,Közvágóhíd,1,
101886,100890,L672,Közvágóhíd,0,
101887,100890,L673,Közvágóhíd,0,
101888,100890,L675,Dunaharaszti külső,0,
101889,100891,H963,Centenáriumi ltp.(Margit utca),0,
101890,100891,X133,Budapesti út,0,
101891,100891,G140,Budapesti út,1,
101892,100892,S136,Vend utca,0,
101893,100892,X571,Nyugati pályaudvar M,1,
101894,100893,X573,Széll Kálmán tér M,1,
101895,100894,0154,"Kistarcsa, kórház H",1,
101896,100894,0285,Bökényföldi út,0,
101897,100894,O287,Auchan Liget,0,
101898,100895,0155,Rákosszentmihály vasútállomás,1,
101899,100895,6832,Rákosszentmihály vasútállomás,0,
101900,100895,J798,Rákosszentmihály vasútállomás,0,
101901,100896,W967,"Káposztásmegyer, Mogyoródi-patak",1,
101902,100897,W965,Újpest-Városkapu M,1,
101903,100898,X534,Bölöni György utca / Széher út,1,
101904,100898,X538,Bölöni György utca / Széher út,0,
101905,100899,X535,Széll Kálmán tér M,1,
101906,100900,X574,"Zugliget, Libegő",1,
101907,100901,S534,Budagyöngye,0,
101908,100901,X575,Nyugati pályaudvar M,1,
101909,100902,R859,"Újpest, Árpád út",1,
101910,100902,R861,Jászai Mari tér (Margit híd),0,
101911,100902,T008,Jászai Mari tér (Margit híd),0,
101912,100902,T686,"Újpest, Árpád út",0,
101913,100903,R858,Haller utca,1,
101914,100903,R860,Haller utca,0,
101915,100904,X132,Örs vezér tere M+H,0,
101916,100904,D366,Budapesti út,0,
101917,100904,G139,Örs vezér tere M+H,1,
101918,100904,O804,Sasvár utca,0,
101919,100905,M760,"Soroksár, BILK",1,
101920,100905,M762,BILK bekötőút,0,
101921,100905,P927,"Soroksár, BILK",0,
101922,100906,R706,Nyugati pályaudvar M,1,
101923,100906,S136,Vend utca,0,
101924,100907,R707,Széll Kálmán tér M,1,
101925,100908,0285,Bökényföldi út,0,
101926,100908,O287,Auchan Liget,1,
101927,100908,0154,"Kistarcsa, kórház H",0,
101928,100909,6832,Rákosszentmihály vasútállomás,1,
101929,100909,J798,Rákosszentmihály vasútállomás,0,
101930,100909,0155,Rákosszentmihály vasútállomás,0,
101931,100910,S089,"Káposztásmegyer, Mogyoródi-patak",1,
101932,100911,S091,Újpest-Városkapu M,1,
101933,100912,K028,Széher út,1,
101934,100912,K108,Széher út,0,
101935,100913,K029,Széll Kálmán tér M,1,
101936,100914,R828,"Solymár, PEMÜ",0,
101937,100914,R842,Templom tér,1,
101938,100914,R844,"Solymár, PEMÜ",0,
101939,100915,V047,"Zugliget, Libegő",1,
101940,100916,S534,Budagyöngye,0,
101941,100916,V048,Nyugati pályaudvar M,1,
101942,100917,L667,Dunaharaszti külső,0,
101943,100917,L678,Közvágóhíd,0,
101944,100917,L679,Közvágóhíd,0,
101945,100917,1230,Közvágóhíd,0,
101946,100917,L655,Közvágóhíd,0,
101947,100917,L656,Közvágóhíd,0,
101948,100917,L657,Közvágóhíd,1,
101949,100917,L658,Közvágóhíd,0,
101950,100917,L659,Közvágóhíd,0,
101951,100917,L668,Dunaharaszti külső,0,
101952,100917,L669,Dunaharaszti külső,0,
101953,100918,L681,Közvágóhíd,0,
101954,100918,2268,Közvágóhíd,0,
101955,100918,L637,Dunaharaszti külső,0,
101956,100918,L672,Közvágóhíd,1,
101957,100918,L675,Dunaharaszti külső,0,
101958,100919,S203,"Újpest, Árpád út",0,
101959,100919,T008,Jászai Mari tér (Margit híd),0,
101960,100919,U782,"Újpest, Árpád út",1,
101961,100919,U784,Jászai Mari tér (Margit híd),0,
101962,100920,S201,Egyetemváros - A38,0,
101963,100920,U783,Haller utca,1,
101964,100921,H963,Centenáriumi ltp.(Margit utca),0,
101965,100921,X133,Budapesti út,1,
101966,100922,D366,Budapesti út,0,
101967,100922,O804,Sasvár utca,0,
101968,100922,X132,Örs vezér tere M+H,1,
101969,100923,M762,BILK bekötőút,1,
101970,100923,P927,"Soroksár, BILK",0,
101971,100924,M763,Határ út M,1,
101972,100924,P923,"Soroksár, központi raktárak",0,
101973,100925,R828,"Solymár, PEMÜ",1,
101974,100926,R829,Hűvösvölgy,1,
101975,100927,1229,Ráckeve 2. vágány,1,
101976,100927,L650,Ráckeve 2. vágány,0,
101977,100927,L651,Ráckeve 2. vágány,0,
101978,100927,L652,Ráckeve 2. vágány,0,
101979,100927,L653,Ráckeve 2. vágány,0,
101980,100927,L654,Ráckeve 2. vágány,0,
101981,100927,L661,Ráckeve 2. vágány,0,
101982,100927,N941,Ráckeve 2. vágány,0,
101983,100928,1230,Közvágóhíd,1,
101984,100928,L655,Közvágóhíd,0,
101985,100928,L656,Közvágóhíd,0,
101986,100928,L657,Közvágóhíd,0,
101987,100928,L658,Közvágóhíd,0,
101988,100928,L659,Közvágóhíd,0,
101989,100928,L668,Dunaharaszti külső,0,
101990,100928,L669,Dunaharaszti külső,0,
101991,100929,2267,Tököl,0,
101992,100929,L635,Tököl,0,
101993,100929,L670,Tököl,1,
101994,100929,L671,Tököl,0,
101995,100929,L674,Tököl,0,
101996,100930,2268,Közvágóhíd,1,
101997,100930,L672,Közvágóhíd,0,
101998,100930,L673,Közvágóhíd,0,
101999,100930,L675,Dunaharaszti külső,0,
102000,100931,H963,Centenáriumi ltp.(Margit utca),0,
102001,100931,X133,Budapesti út,0,
102002,100931,G140,Budapesti út,1,
102003,100932,S136,Vend utca,0,
102004,100932,X571,Nyugati pályaudvar M,1,
102005,100933,X573,Széll Kálmán tér M,1,
102006,100934,0154,"Kistarcsa, kórház H",1,
102007,100934,0285,Bökényföldi út,0,
102008,100934,O287,Auchan Liget,0,
102009,100935,0155,Rákosszentmihály vasútállomás,1,
102010,100935,6832,Rákosszentmihály vasútállomás,0,
102011,100935,J798,Rákosszentmihály vasútállomás,0,
102012,100936,W967,"Káposztásmegyer, Mogyoródi-patak",1,
102013,100937,W965,Újpest-Városkapu M,1,
102014,100938,X534,Bölöni György utca / Széher út,1,
102015,100938,X538,Bölöni György utca / Széher út,0,
102016,100939,X535,Széll Kálmán tér M,1,
102017,100940,X574,"Zugliget, Libegő",1,
102018,100941,S534,Budagyöngye,0,
102019,100941,X575,Nyugati pályaudvar M,1,
102020,100942,R859,"Újpest, Árpád út",1,
102021,100942,R861,Jászai Mari tér (Margit híd),0,
102022,100942,T008,Jászai Mari tér (Margit híd),0,
102023,100942,T686,"Újpest, Árpád út",0,
102024,100943,R858,Haller utca,1,
102025,100943,R860,Haller utca,0,
102026,100944,X132,Örs vezér tere M+H,0,
102027,100944,D366,Budapesti út,0,
102028,100944,G139,Örs vezér tere M+H,1,
102029,100944,O804,Sasvár utca,0,
102030,100945,M760,"Soroksár, BILK",1,
102031,100945,M762,BILK bekötőút,0,
102032,100945,P927,"Soroksár, BILK",0,
102033,100946,R706,Nyugati pályaudvar M,1,
102034,100946,S136,Vend utca,0,
102035,100947,R707,Széll Kálmán tér M,1,
102036,100948,0285,Bökényföldi út,0,
102037,100948,O287,Auchan Liget,1,
102038,100948,0154,"Kistarcsa, kórház H",0,
102039,100949,6832,Rákosszentmihály vasútállomás,1,
102040,100949,J798,Rákosszentmihály vasútállomás,0,
102041,100949,0155,Rákosszentmihály vasútállomás,0,
102042,100950,S089,"Káposztásmegyer, Mogyoródi-patak",1,
102043,100951,S091,Újpest-Városkapu M,1,
102044,100952,K028,Széher út,1,
102045,100952,K108,Széher út,0,
102046,100953,K029,Széll Kálmán tér M,1,
102047,100954,R828,"Solymár, PEMÜ",0,
102048,100954,R842,Templom tér,1,
102049,100954,R844,"Solymár, PEMÜ",0,
102050,100955,V047,"Zugliget, Libegő",1,
102051,100956,S534,Budagyöngye,0,
102052,100956,V048,Nyugati pályaudvar M,1,
102053,100957,L667,Dunaharaszti külső,0,
102054,100957,L678,Közvágóhíd,0,
102055,100957,L679,Közvágóhíd,0,
102056,100957,1230,Közvágóhíd,0,
102057,100957,L655,Közvágóhíd,0,
102058,100957,L656,Közvágóhíd,0,
102059,100957,L657,Közvágóhíd,1,
102060,100957,L658,Közvágóhíd,0,
102061,100957,L659,Közvágóhíd,0,
102062,100957,L668,Dunaharaszti külső,0,
102063,100957,L669,Dunaharaszti külső,0,
102064,100958,L681,Közvágóhíd,0,
102065,100958,2268,Közvágóhíd,0,
102066,100958,L637,Dunaharaszti külső,0,
102067,100958,L672,Közvágóhíd,1,
102068,100958,L675,Dunaharaszti külső,0,
102069,100959,S203,"Újpest, Árpád út",0,
102070,100959,T008,Jászai Mari tér (Margit híd),0,
102071,100959,U782,"Újpest, Árpád út",1,
102072,100959,U784,Jászai Mari tér (Margit híd),0,
102073,100960,S201,Egyetemváros - A38,0,
102074,100960,U783,Haller utca,1,
102075,100961,H963,Centenáriumi ltp.(Margit utca),0,
102076,100961,X133,Budapesti út,1,
102077,100962,D366,Budapesti út,0,
102078,100962,O804,Sasvár utca,0,
102079,100962,X132,Örs vezér tere M+H,1,
102080,100963,M762,BILK bekötőút,1,
102081,100963,P927,"Soroksár, BILK",0,
102082,100964,M763,Határ út M,1,
102083,100964,P923,"Soroksár, központi raktárak",0,
102084,100965,R828,"Solymár, PEMÜ",1,
102085,100966,R829,Hűvösvölgy,1,
102086,100967,1229,Ráckeve 2. vágány,1,
102087,100967,L650,Ráckeve 2. vágány,0,
102088,100967,L651,Ráckeve 2. vágány,0,
102089,100967,L652,Ráckeve 2. vágány,0,
102090,100967,L653,Ráckeve 2. vágány,0,
102091,100967,L654,Ráckeve 2. vágány,0,
102092,100967,L661,Ráckeve 2. vágány,0,
102093,100967,N941,Ráckeve 2. vágány,0,
102094,100968,1230,Közvágóhíd,1,
102095,100968,L655,Közvágóhíd,0,
102096,100968,L656,Közvágóhíd,0,
102097,100968,L657,Közvágóhíd,0,
102098,100968,L658,Közvágóhíd,0,
102099,100968,L659,Közvágóhíd,0,
102100,100968,L668,Dunaharaszti külső,0,
102101,100968,L669,Dunaharaszti külső,0,
102102,100969,2267,Tököl,0,
102103,100969,L635,Tököl,0,
102104,100969,L670,Tököl,1,
102105,100969,L671,Tököl,0,
102106,100969,L674,Tököl,0,
102107,100970,2268,Közvágóhíd,1,
102108,100970,L672,Közvágóhíd,0,
102109,100970,L673,Közvágóhíd,0,
102110,100970,L675,Dunaharaszti külső,0,
102111,100971,H963,Centenáriumi ltp.(Margit utca),0,
102112,100971,X133,Budapesti út,0,
102113,100971,G140,Budapesti út,1,
102114,100972,S136,Vend utca,0,
102115,100972,X571,Nyugati pályaudvar M,1,
102116,100973,X573,Széll Kálmán tér M,1,
102117,100974,0154,"Kistarcsa, kórház H",1,
102118,100974,0285,Bökényföldi út,0,
102119,100974,O287,Auchan Liget,0,
102120,100975,0155,Rákosszentmihály vasútállomás,1,
102121,100975,6832,Rákosszentmihály vasútállomás,0,
102122,100975,J798,Rákosszentmihály vasútállomás,0,
102123,100976,W967,"Káposztásmegyer, Mogyoródi-patak",1,
102124,100977,W965,Újpest-Városkapu M,1,
102125,100978,X534,Bölöni György utca / Széher út,1,
102126,100978,X538,Bölöni György utca / Széher út,0,
102127,100979,X535,Széll Kálmán tér M,1,
102128,100980,X574,"Zugliget, Libegő",1,
102129,100981,S534,Budagyöngye,0,
102130,100981,X575,Nyugati pályaudvar M,1,
102131,100982,R859,"Újpest, Árpád út",1,
102132,100982,R861,Jászai Mari tér (Margit híd),0,
102133,100982,T008,Jászai Mari tér (Margit híd),0,
102134,100982,T686,"Újpest, Árpád út",0,
102135,100983,R858,Haller utca,1,
102136,100983,R860,Haller utca,0,
102137,100984,X132,Örs vezér tere M+H,0,
102138,100984,D366,Budapesti út,0,
102139,100984,G139,Örs vezér tere M+H,1,
102140,100984,O804,Sasvár utca,0,
102141,100985,M760,"Soroksár, BILK",1,
102142,100985,M762,BILK bekötőút,0,
102143,100985,P927,"Soroksár, BILK",0,
102144,100986,R706,Nyugati pályaudvar M,1,
102145,100986,S136,Vend utca,0,
102146,100987,R707,Széll Kálmán tér M,1,
102147,100988,0285,Bökényföldi út,0,
102148,100988,O287,Auchan Liget,1,
102149,100988,0154,"Kistarcsa, kórház H",0,
102150,100989,6832,Rákosszentmihály vasútállomás,1,
102151,100989,J798,Rákosszentmihály vasútállomás,0,
102152,100989,0155,Rákosszentmihály vasútállomás,0,
102153,100990,S089,"Káposztásmegyer, Mogyoródi-patak",1,
102154,100991,S091,Újpest-Városkapu M,1,
102155,100992,K028,Széher út,1,
102156,100992,K108,Széher út,0,
102157,100993,K029,Széll Kálmán tér M,1,
102158,100994,R828,"Solymár, PEMÜ",0,
102159,100994,R842,Templom tér,1,
102160,100994,R844,"Solymár, PEMÜ",0,
102161,100995,V047,"Zugliget, Libegő",1,
102162,100996,S534,Budagyöngye,0,
102163,100996,V048,Nyugati pályaudvar M,1,
102164,100997,L667,Dunaharaszti külső,0,
102165,100997,L678,Közvágóhíd,0,
102166,100997,L679,Közvágóhíd,0,
102167,100997,1230,Közvágóhíd,0,
102168,100997,L655,Közvágóhíd,0,
102169,100997,L656,Közvágóhíd,0,
102170,100997,L657,Közvágóhíd,1,
102171,100997,L658,Közvágóhíd,0,
102172,100997,L659,Közvágóhíd,0,
102173,100997,L668,Dunaharaszti külső,0,
102174,100997,L669,Dunaharaszti külső,0,
