route_id,main_shape_id,trip_headsign,direction_id,route_desc,valid_from,valid_to,parent_version_id,note,version_id
3142,AL36,Lehel tér M,1,Lehel tér M / Frangepán utca,2014-05-12,,,,101323
3370,Y730,Élessarok,0,Blaha Lujza tér M / Élessarok,2014-05-12,2014-07-14,,,101324
3370,Y731,Blaha Lujza tér M,1,Blaha Lujza tér M / Élessarok,2014-05-12,2014-07-14,,,101325
4790,S380,Kárpát utca,0,Keleti pályaudvar M / Kárpát utca,2014-05-09,,,,101326
9160,AK88,Széll Kálmán tér M,0,Uránia / Széll Kálmán tér M,2014-05-12,2014-05-22,,,101327
9160,AK89,Uránia,1,Uránia / Széll Kálmán tér M,2014-05-12,2014-05-22,,,101328
VP18,AM22,Újbuda-központ M,0,Széll Kálmán tér M / Újbuda-központ M,2014-05-18,2014-08-29,,,101329
VP18,AM20,Széll Kálmán tér M,1,Széll Kálmán tér M / Újbuda-központ M,2014-05-18,2014-08-29,,,101330
VP19,AM23,Kelenföld vasútállomás M,0,Batthyány tér M+H / Kelenföld vasútállomás M,2014-05-18,,,,101331
VP19,AM24,Batthyány tér M+H,1,Batthyány tér M+H / Kelenföld vasútállomás M,2014-05-18,,,,101332
VP24,AL21,Közvágóhíd H,0,Keleti pályaudvar M / Közvágóhíd H,2014-05-18,,,,101333
VP24,AK52,Keleti pályaudvar M,1,Keleti pályaudvar M / Közvágóhíd H,2014-05-18,,,,101334
VP28,AL75,Új köztemető,0,Blaha Lujza tér M / Új köztemető,2014-05-17,2014-06-01,,,101335
VP28,AK36,Blaha Lujza tér M,1,Blaha Lujza tér M / Új köztemető,2014-05-17,2014-07-14,,,101336
VP41,W791,Újbuda-központ M,0,Batthyány tér M+H / Újbuda-központ M,2014-05-18,2014-08-29,,,101337
VP41,W792,Batthyány tér M+H,1,Batthyány tér M+H / Újbuda-központ M,2014-05-18,2014-08-29,,,101338
VP49,AM50,Kelenföld vasútállomás M,0,Deák Ferenc tér M / Kelenföld vasútállomás M,2014-05-18,,,,101339
VP49,AM51,Deák Ferenc tér M,1,Deák Ferenc tér M / Kelenföld vasútállomás M,2014-05-18,,,,101340
V2837,AJ76,Kőbányai út / Könyves Kálmán körút,1,Kőbányai út / Könyves Kálmán körút / Új köztemető,2014-05-19,,,,101341
V4748,AM52,Újbuda-központ M,0,Deák Ferenc tér M / Újbuda-központ M,2014-05-18,,,,101342
V4748,AM53,Deák Ferenc tér M,1,Deák Ferenc tér M / Újbuda-központ M,2014-05-18,,,,101343
31848,AM37,Savoya Park,0,Újbuda-központ M / Savoya Park,2014-05-18,,,,101344
31848,AM38,Újbuda-központ M,1,Újbuda-központ M / Savoya Park,2014-05-18,,,,101345
3280,AM35,Kőbányai út / Könyves Kálmán körút,0,Blaha Lujza tér M / Kőbánya alsó vasútállomás,2014-05-19,2014-09-05,,,101346
3280,AM36,Blaha Lujza tér M,1,Blaha Lujza tér M / Kőbánya alsó vasútállomás,2014-05-19,2014-09-05,,,101347
9900,AJ09,"Rákoskeresztúr, vkp. (metró felé)",0,"Normafa / Rákoskeresztúr, vkp. (metró felé)",2014-05-17,2014-10-31,,,101348
VP362,Y835,Örs vezér tere - Zugló M+H,1,Örs vezér tere - Zugló M+H / Kőbánya alsó vasútállomás (Mázsa tér),2014-05-23,2014-06-05,,,101349
V2837,AJ75,Új köztemető,0,Kőbányai út / Könyves Kálmán körút / Új köztemető,2014-05-23,,,,101350
V5152,X019,"Pesterzsébet, Pacsirtatelep",0,"Gubacsi út / Pesterzsébet, Pacsirtatelep",2014-05-25,2014-10-05,,,101351
V5152,X018,Gubacsi út,1,"Gubacsi út / Pesterzsébet, Pacsirtatelep",2014-05-25,2014-10-05,,,101352
0070,AK98,Albertfalva vasútállomás,1,"Albertfalva vasútállomás / Újpalota, Nyírpalota út",2014-05-26,,,,101353
0150,AL11,Gyöngyösi utca M,0,Boráros tér H / Gyöngyösi utca M,2014-05-23,2014-10-26,,,101354
0150,AL12,Boráros tér H,1,Boráros tér H / Gyöngyösi utca M,2014-05-23,,,,101355
0160,P702,Széll Kálmán tér M,0,Deák Ferenc tér M / Széll Kálmán tér M,2014-05-23,,,,101356
0160,P701,Deák Ferenc tér M,1,Deák Ferenc tér M / Széll Kálmán tér M,2014-05-23,,,,101357
0161,P630,Széll Kálmán tér M,0,Dísz tér / Széll Kálmán tér M,2014-05-23,,,,101358
0161,W263,Dísz tér,1,Dísz tér / Széll Kálmán tér M,2014-05-23,,,,101359
0540,AK71,"Pestszentimre, Ültetvény utca",0,"Boráros tér H / Pestszentimre, Ültetvény utca",2014-05-26,2014-06-19,,,101360
0540,AK70,Boráros tér H,1,"Boráros tér H / Pestszentimre, Ültetvény utca",2014-05-26,2014-06-19,,,101361
1070,AK99,Bornemissza tér,1,"Bornemissza tér / Újpalota, Nyírpalota út",2014-05-26,,,,101362
1131,B964,Angeli utca / Nagytétényi út,0,Budatétény vasútállomás (Campona) / Angeli utca / Nagytétényi út,2014-05-23,,,,101363
1160,U171,Fény utcai piac,0,Dísz tér / Fény utcai piac,2014-05-23,,,,101364
1160,U172,Dísz tér,1,Dísz tér / Fény utcai piac,2014-05-23,,,,101365
1330,Z097,"Nagytétény, Erdélyi utca",0,"Újpalota, Nyírpalota út / Nagytétény, Erdélyi utca",2014-05-23,2014-06-19,,,101366
1530,AG18,Gazdagréti tér,0,Neumann János utca / Gazdagréti tér,2014-05-26,,,,101367
1530,AG12,Neumann János utca,1,Neumann János utca / Gazdagréti tér,2014-05-26,,,,101368
1610,V793,Kucorgó tér,0,Örs vezér tere M+H / Kucorgó tér,2014-05-23,2014-07-04,,,101369
1611,V799,"Rákoskeresztúr, Kis utcai lakótelep",0,"Örs vezér tere M+H / Rákoskeresztúr, Kis utcai lakótelep",2014-05-23,,,,101370
1620,Y415,"Maglód, Auchan áruház",0,"Kőbánya alsó vasútállomás / Maglód, Auchan áruház",2014-05-23,,,,101371
1621,S247,"Rákoskeresztúr, vkp. (metró felé)",0,"Kőbánya alsó vasútállomás / Rákoskeresztúr, vkp. (metró felé)",2014-05-23,2014-09-18,,,101372
2620,S248,Erzsébet körút,0,Kőbánya alsó vasútállomás / Erzsébet körút,2014-05-23,,,,101373
35152,T939,Határ út M,0,Mester utca (Ferenc körút) / Határ út M,2014-05-25,,,,101374
35152,T940,Mester utca (Ferenc körút),1,Mester utca (Ferenc körút) / Határ út M,2014-05-25,,,,101375
9090,R981,"Kispest, Kossuth tér",0,"Deák Ferenc tér M / Kispest, Kossuth tér",2014-05-23,2014-07-03,,,101376
9090,V762,Deák Ferenc tér M,1,"Deák Ferenc tér M / Kispest, Kossuth tér",2014-05-23,2014-07-03,,,101377
9160,W271,Széll Kálmán tér M,0,Uránia / Széll Kálmán tér M,2014-05-23,2014-09-18,,,101378
9160,W272,Uránia,1,Uránia / Széll Kálmán tér M,2014-05-23,2014-09-18,,,101379
9560,R904,"Pécel, Kun József utca",0,"Hűvösvölgy / Pécel, Kun József utca",2014-05-23,2015-01-02,,,101380
VP02,AO52,Boráros tér H,0,Közvágóhíd H / Boráros tér H,2014-05-31,,,,101381
VP02,AO53,Közvágóhíd H,1,Közvágóhíd H / Boráros tér H,2014-05-31,,,,101382
VP14,AI28,Lehel utca / Róbert Károly körút,1,Lehel utca / Róbert Károly körút / Angyalföld kocsiszín,2014-05-30,2014-06-13,,,101383
VP28,AP30,Új köztemető,0,Blaha Lujza tér M / Új köztemető,2014-06-02,2014-07-14,,,101384
VP37,AP26,Magdolna utca,0,Blaha Lujza tér M / Magdolna utca,2014-06-02,2014-06-13,,,101385
VP37,AP27,Blaha Lujza tér M,1,Blaha Lujza tér M / Magdolna utca,2014-06-02,2014-06-13,,,101386
0340,H307,Árpád híd M,1,"Árpád híd M / Békásmegyer, Újmegyeri tér",2014-05-30,2014-09-30,,,101387
0550,T073,"Gyál, Vecsési út",0,"Boráros tér H / Gyál, Vecsési út",2014-05-30,,,,101388
0550,T074,Boráros tér H,1,"Boráros tér H / Gyál, Vecsési út",2014-05-30,,,,101389
0660,P168,"Soroksár, központi raktárak",0,"Határ út M / Soroksár, központi raktárak",2014-05-31,,,,101390
0660,P169,Határ út M,1,"Határ út M / Soroksár, központi raktárak",2014-05-31,,,,101391
0845,T076,"Gyál, Deák Ferenc utca",0,"Határ út M / Gyál, Deák Ferenc utca",2014-05-30,,,,101392
0860,AG35,"Újbuda, Függetlenségi park",1,"Újbuda, Függetlenségi park / Óbuda, Bogdáni út",2014-06-06,2014-08-31,,,101393
0895,T082,Határ út M,1,"Határ út M / Gyál, Bem József utca",2014-05-30,,,,101394
0945,T084,"Gyál, Vecsési út",0,Határ út M / Rákóczi Ferenc utca,2014-05-30,,,,101395
0945,AL08,Határ út M,1,Határ út M / Rákóczi Ferenc utca,2014-05-30,,,,101396
0975,P541,Erzsébet körút,0,Örs vezér tere M+H / Kucorgó tér,2014-06-16,2014-08-31,,,101397
0975,V788,"Rákoskeresztúr, vkp. (metró felé)",1,Örs vezér tere M+H / Kucorgó tér,2014-06-16,2014-08-31,,,101398
1340,P639,"Békásmegyer, Újmegyeri tér",0,"Szentlélek tér H / Békásmegyer, Újmegyeri tér",2014-05-30,2014-09-18,,,101399
1340,P640,Szentlélek tér H,1,"Szentlélek tér H / Békásmegyer, Újmegyeri tér",2014-05-30,2014-08-31,,,101400
1570,AD24,"Budaliget, Géza fejedelem útja",1,"Hűvösvölgy / Solymár, Kerekhegy",2014-06-02,2014-06-12,,,101401
2040,U220,Békásmegyer H,0,"Rákospalota, Kossuth utca / Békásmegyer H",2014-06-08,2014-06-12,,,101402
2260,V736,"Óbudai-sziget, Május 9. park",0,"Nyugati pályaudvar M / Óbudai-sziget, Május 9. park",2014-06-07,2014-07-04,,,101403
2260,V752,Nyugati pályaudvar M,1,"Nyugati pályaudvar M / Óbudai-sziget, Május 9. park",2014-06-07,2014-07-04,,,101404
2660,W894,Ferihegy vasútállomás,1,"Pestszentimre vasútállomás / Ganztelep, Mednyánszky utca",2014-06-08,2014-06-12,,,101405
2945,T090,"Gyál, Vecsési út",0,Határ út M / Rákóczi Ferenc utca,2014-05-31,,,,101406
3AB7,AP56,Hűvösvölgy,0,Deák Ferenc tér M / Hűvösvölgy,2014-06-21,2014-06-20,,,101407
3AB7,AP70,Széll Kálmán tér M,1,Deák Ferenc tér M / Hűvösvölgy,2014-06-21,2014-06-20,,,101408
3030,AO43,Gubacsi út,0,Ecseri út M / Gubacsi út,2014-06-04,2014-10-19,,,101409
3030,AO44,Ecseri út M,1,Ecseri út M / Gubacsi út,2014-06-04,2014-10-19,,,101410
3507,AQ38,"Kispest, Tulipán utca",0,"Száva kocsiszín / Kispest, Tulipán utca",2014-06-14,,,,101411
3507,AQ40,Száva kocsiszín,1,"Száva kocsiszín / Kispest, Tulipán utca",2014-06-14,,,,101412
VP362,AQ22,Ecseri út M,0,Örs vezér tere - Zugló M+H / Ecseri út M,2014-06-06,2014-07-03,,,101413
VP362,AQ05,Örs vezér tere - Zugló M+H,1,Örs vezér tere - Zugló M+H / Ecseri út M,2014-06-06,2014-07-03,,,101414
1430,V177,Békásmegyer H,0,Békásmegyer H / Pince köz,2014-06-06,,,,101415
1600,R283,Békásmegyer H,0,Batthyány tér M+H / Békásmegyer H,2014-06-06,2014-10-25,,,101416
1860,V184,Donát utca,0,Békásmegyer H / Donát utca,2014-06-06,2014-08-31,,,101417
1860,V185,Békásmegyer H,1,Békásmegyer H / Donát utca,2014-06-06,,,,101418
2430,V181,Pince köz,0,Békásmegyer H / Pince köz,2014-06-07,,,,101419
3F07,AW02,Boráros tér H,0,Kamaraerdei Ifjúsági Park / Boráros tér H,2014-06-07,,,,101420
3F07,AV47,Kamaraerdei Ifjúsági Park,1,Kamaraerdei Ifjúsági Park / Boráros tér H,2014-06-07,,,,101421
3010,AQ51,Bécsi út / Vörösvári út,0,Lehel utca / Róbert Károly körút / Bécsi út / Vörösvári út,2014-06-10,2014-06-22,,,101422
3607,AS63,"Széchenyi-hegy, Gyermekvasút",0,"Városmajor / Széchenyi-hegy, Gyermekvasút",2014-06-24,,,,101423
3607,AS62,Városmajor,1,"Városmajor / Széchenyi-hegy, Gyermekvasút",2014-06-24,,,,101424
9230,S048,Békásmegyer H,1,Békásmegyer H / Dél-pesti autóbuszgarázs,2014-06-06,2014-06-20,,,101425
TP80,AQ86,Örs vezér tere M+H,0,Keleti pályaudvar M / Örs vezér tere M+H,2014-06-21,2014-08-14,,,101426
TP80,AQ87,Keleti pályaudvar M,1,Keleti pályaudvar M / Örs vezér tere M+H,2014-06-21,2014-08-14,,,101427
TP801,AR13,Csertő utca,0,Keleti pályaudvar M / Csertő utca,2014-06-20,,,,101428
TP801,AR15,Keleti pályaudvar M,1,Keleti pályaudvar M / Csertő utca,2014-06-20,,,,101429
VP01,AQ55,Népliget M,0,Árpád híd M / Népliget M,2014-06-13,2014-07-03,,,101430
VP01,AQ56,Árpád híd M,1,Árpád híd M / Népliget M,2014-06-13,2014-07-03,,,101431
VP14,AV59,Angyalföld kocsiszín,0,Lehel tér M / Angyalföld kocsiszín,2014-06-14,2014-09-21,,,101432
VP14,AV60,Lehel tér M,1,Lehel tér M / Angyalföld kocsiszín,2014-06-14,2014-09-21,,,101433
VP37,AT13,Élessarok,0,Hidegkuti Nándor Stadion / Élessarok,2014-06-14,2014-08-08,,,101434
VP37,AT18,Hidegkuti Nándor Stadion,1,Hidegkuti Nándor Stadion / Élessarok,2014-06-14,2014-08-08,,,101435
V1848,AQ75,Savoya Park,0,Móricz Zsigmond körtér M / Savoya Park,2014-06-14,,,,101436
V1848,AQ76,Móricz Zsigmond körtér M,1,Móricz Zsigmond körtér M / Savoya Park,2014-06-14,,,,101437
V4147,AR00,Városház tér,0,Móricz Zsigmond körtér M / Városház tér,2014-06-14,,,,101438
V4147,AR01,Móricz Zsigmond körtér M,1,Móricz Zsigmond körtér M / Városház tér,2014-06-14,,,,101439
0080,S194,Gazdagréti tér,1,Gazdagréti tér / Bosnyák tér,2014-06-13,2014-08-31,,,101440
0860,AY63,Batthyány tér M+H,0,"Újbuda, Függetlenségi park / Óbuda, Bogdáni út",2014-06-13,2014-06-19,,,101441
1030,AQ61,Árpád híd M,0,Kelenföld vasútállomás M / Árpád híd M,2014-06-13,2014-09-11,,,101442
1030,AQ62,Kelenföld vasútállomás M,1,Kelenföld vasútállomás M / Árpád híd M,2014-06-13,2014-09-11,,,101443
1120,S221,Thomán István utca,1,Thomán István utca / Bosnyák tér,2014-06-13,2014-08-31,,,101444
1400,Y337,Széll Kálmán tér M,1,"Széll Kálmán tér M / Törökbálint, bevásárlóközpont",2014-06-16,,,,101445
1570,R301,Hűvösvölgy,1,"Hűvösvölgy / Solymár, Kerekhegy",2014-06-13,,,,101446
2040,U218,Békásmegyer H,0,"Rákospalota, Kossuth utca / Békásmegyer H",2014-06-13,2014-09-14,,,101447
2660,W690,Pestszentimre vasútállomás,1,"Pestszentimre vasútállomás / Ganztelep, Mednyánszky utca",2014-06-13,2014-08-10,,,101448
3010,AQ52,Lehel utca / Róbert Károly körút,1,Árpád híd M / Bécsi út / Vörösvári út,2014-06-13,2014-06-22,,,101449
3140,E176,"Káposztásmegyer, Megyeri út",0,"Angyalföld kocsiszín / Káposztásmegyer, Megyeri út",2014-06-13,2014-08-31,,,101450
3140,E177,Lehel tér M,1,"Angyalföld kocsiszín / Káposztásmegyer, Megyeri út",2014-06-13,2014-08-31,,,101451
3180,AX00,Savoya Park,0,Széll Kálmán tér M / Savoya Park,2014-06-16,2014-08-31,,,101452
3180,AX01,Etele út / Fehérvári út,1,Széll Kálmán tér M / Savoya Park,2014-06-16,2014-08-31,,,101453
3181,AX02,Etele út / Fehérvári út,0,Széll Kálmán tér M / Etele út / Fehérvári út,2014-06-16,,,,101454
3181,AX03,Széll Kálmán tér M,1,Széll Kálmán tér M / Etele út / Fehérvári út,2014-06-16,,,,101455
31941,AS98,Kelenföld vasútállomás M,0,Batthyány tér M+H / Kelenföld vasútállomás M,2014-06-14,,,,101456
31941,AS99,Batthyány tér M+H,1,Batthyány tér M+H / Kelenföld vasútállomás M,2014-06-14,,,,101457
3410,AX18,Kamaraerdei Ifjúsági Park,0,Etele út / Fehérvári út / Kamaraerdei Ifjúsági Park,2014-06-16,2014-08-31,,,101458
3410,AX19,Etele út / Fehérvári út,1,Etele út / Fehérvári út / Kamaraerdei Ifjúsági Park,2014-06-16,2014-08-31,,,101459
3411,AX16,Etele út / Fehérvári út,0,Batthyány tér M+H / Etele út / Fehérvári út,2014-06-16,2014-08-29,,,101460
3411,AX17,Batthyány tér M+H,1,Batthyány tér M+H / Etele út / Fehérvári út,2014-06-16,2014-08-29,,,101461
3470,AX23,Városház tér,0,Deák Ferenc tér M / Városház tér,2014-06-16,2014-08-31,,,101462
3470,AX24,Etele út / Fehérvári út,1,Deák Ferenc tér M / Városház tér,2014-06-16,2014-08-31,,,101463
3471,AX21,Etele út / Fehérvári út,0,Deák Ferenc tér M / Újbuda-központ M,2014-06-16,2014-08-26,,,101464
3471,AX22,Deák Ferenc tér M,1,Deák Ferenc tér M / Újbuda-központ M,2014-06-16,2014-08-29,,,101465
0330,AZ89,"Nagytétény, ipartelep",0,"Móricz Zsigmond körtér M / Nagytétény, ipartelep",2014-06-21,2014-07-25,,,101466
0540,AP76,"Pestszentimre, Ültetvény utca",0,"Boráros tér H / Pestszentimre, Ültetvény utca",2014-06-20,2014-10-03,,,101467
0540,AP77,Boráros tér H,1,"Boráros tér H / Pestszentimre, Ültetvény utca",2014-06-20,,,,101468
0860,AZ44,"Óbuda, Bogdáni út",0,"Újbuda, Függetlenségi park / Óbuda, Bogdáni út",2014-06-20,2014-06-26,,,101469
1050,T445,Apor Vilmos tér,1,Apor Vilmos tér / Gyöngyösi utca M,2014-06-20,2014-10-05,,,101470
1140,Z059,"Baross Gábor-telep, Ispiláng utca",0,"Kosztolányi Dezső tér / Baross Gábor-telep, Ispiláng utca",2014-06-20,2014-08-31,,,101471
1140,AX25,Kosztolányi Dezső tér,1,"Kosztolányi Dezső tér / Baross Gábor-telep, Ispiláng utca",2014-06-20,2014-08-31,,,101472
1170,AX42,Mélytó utca,0,Kőbánya alsó vasútállomás / Mélytó utca,2014-06-20,2014-07-24,,,101473
1250,AN01,"Rákospalota, MEDIMPEX",0,"Bosnyák tér / Rákospalota, MEDIMPEX",2014-06-30,2014-11-06,,,101474
1250,AO24,Bosnyák tér,1,"Bosnyák tér / Rákospalota, MEDIMPEX",2014-06-30,2014-11-06,,,101475
1330,AJ05,"Nagytétény, Erdélyi utca",0,"Újpalota, Nyírpalota út / Nagytétény, Erdélyi utca",2014-06-20,2014-06-26,,,101476
1330,AJ06,"Újpalota, Nyírpalota út",1,"Újpalota, Nyírpalota út / Nagytétény, Erdélyi utca",2014-06-20,2014-08-31,,,101477
1401,AQ31,Budaörsi lakótelep,0,Széll Kálmán tér M / Budaörsi lakótelep,2014-06-20,,,,101478
1401,AQ32,Széll Kálmán tér M,1,Széll Kálmán tér M / Budaörsi lakótelep,2014-06-20,,,,101479
1510,AX54,"Csepel, Határ utca",0,"Kőbánya alsó vasútállomás / Csepel, Határ utca",2014-06-20,2014-07-24,,,101480
1820,T665,Alacskai úti lakótelep,0,Kőbánya-Kispest M / Alacskai úti lakótelep,2014-06-20,2014-07-17,,,101481
1820,T666,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Alacskai úti lakótelep,2014-06-20,2014-07-17,,,101482
1830,AY85,Szemeretelep vasútállomás,0,"Pestszentlőrinc, Szarvas csárda tér / Szemeretelep vasútállomás",2014-06-20,2014-07-17,,,101483
1830,AY86,"Pestszentlőrinc, Szarvas csárda tér",1,"Pestszentlőrinc, Szarvas csárda tér / Szemeretelep vasútállomás",2014-06-20,2014-07-17,,,101484
1840,AY88,"Pestszentimre, Benjámin utca",0,"Kőbánya-Kispest M / Pestszentimre, Benjámin utca",2014-06-21,2014-07-18,,,101485
1840,AY89,Kőbánya-Kispest M,1,"Kőbánya-Kispest M / Pestszentimre, Benjámin utca",2014-06-21,2014-07-18,,,101486
1980,BA45,Városközpont (Ferihegyi út),0,"Dél-pesti autóbuszgarázs / Rákoscsaba-Újtelep, Tóalmás utca",2014-06-20,2014-07-17,,,101487
1980,AZ20,Dél-pesti autóbuszgarázs,1,"Dél-pesti autóbuszgarázs / Rákoscsaba-Újtelep, Tóalmás utca",2014-06-20,2014-07-03,,,101488
2025,R516,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Kucorgó tér,2014-06-21,,,,101489
2120,AG40,Svábhegy,0,Boráros tér H / Svábhegy,2014-06-20,,,,101490
2120,AG44,Boráros tér H,1,Boráros tér H / Svábhegy,2014-06-20,,,,101491
2140,Z073,"Baross Gábor-telep, Ispiláng utca",0,"Kosztolányi Dezső tér / Baross Gábor-telep, Ispiláng utca",2014-06-20,2014-08-31,,,101492
2140,AX33,Kosztolányi Dezső tér,1,"Kosztolányi Dezső tér / Baross Gábor-telep, Ispiláng utca",2014-06-20,2014-08-31,,,101493
2330,AZ99,Budatétény vasútállomás (Campona),0,"Újpalota, Nyírpalota út / Budatétény vasútállomás (Campona)",2014-06-23,2014-07-24,,,101494
2825,AZ36,Alacskai úti lakótelep,0,Kőbánya-Kispest M / Alacskai úti lakótelep,2014-06-20,2014-07-17,,,101495
2825,AZ37,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Alacskai úti lakótelep,2014-06-20,2014-07-17,,,101496
2845,AZ53,"Pestszentimre, Benjámin utca",0,"Kőbánya-Kispest M / Pestszentimre, Benjámin utca",2014-06-20,2014-07-17,,,101497
2845,AZ54,Kőbánya-Kispest M,1,"Kőbánya-Kispest M / Pestszentimre, Benjámin utca",2014-06-20,2014-07-17,,,101498
3AB7,AO26,Hűvösvölgy,0,Deák Ferenc tér M / Hűvösvölgy,2014-06-21,,,,101499
3AB7,AO25,Deák Ferenc tér M,1,Deák Ferenc tér M / Hűvösvölgy,2014-06-21,,,,101500
3010,AX77,Bécsi út / Vörösvári út,0,Lehel utca / Róbert Károly körút / Bécsi út / Vörösvári út,2014-06-23,2014-09-11,,,101501
3010,AX78,Lehel utca / Róbert Károly körút,1,Lehel utca / Róbert Károly körút / Bécsi út / Vörösvári út,2014-06-23,2014-09-11,,,101502
3511,AW96,Koppány utca,0,Mester utca (Ferenc körút) / Koppány utca,2014-06-21,2014-09-12,,,101503
3511,AW97,Mester utca (Ferenc körút),1,Mester utca (Ferenc körút) / Koppány utca,2014-06-21,2014-09-12,,,101504
4750,AQ74,Puskás Ferenc Stadion M,0,Jászai Mari tér / Puskás Ferenc Stadion M,2014-06-20,2014-08-31,,,101505
4750,AQ79,Jászai Mari tér,1,Jászai Mari tér / Puskás Ferenc Stadion M,2014-06-20,2014-08-31,,,101506
9140,BA79,Dél-pesti autóbuszgarázs,0,"Káposztásmegyer, Mogyoródi-patak / Dél-pesti autóbuszgarázs",2014-06-21,2014-06-26,,,101507
9230,AG08,Békásmegyer H,1,Békásmegyer H / Dél-pesti autóbuszgarázs,2014-06-21,2014-08-07,,,101508
9800,AZ27,"Rákoskeresztúr, városközpont",0,"Dél-pesti autóbuszgarázs / Rákoskeresztúr, városközpont",2014-06-20,2014-07-17,,,101509
9800,AZ28,Dél-pesti autóbuszgarázs,1,"Dél-pesti autóbuszgarázs / Rákoskeresztúr, városközpont",2014-06-20,2014-07-03,,,101510
MP01,BC14,Mexikói út M,0,Oktogon M / Mexikói út M,2014-06-27,,,,101511
MP01,BC17,Oktogon M,1,Oktogon M / Mexikói út M,2014-06-27,,,,101512
0320,BA81,Örs vezér tere M+H,0,Árpád híd M / Örs vezér tere M+H,2014-06-30,2014-08-31,,,101513
0320,BA82,Árpád híd M,1,Árpád híd M / Örs vezér tere M+H,2014-06-30,2014-08-31,,,101514
0860,AJ26,"Óbuda, Bogdáni út",0,"Újbuda, Függetlenségi park / Óbuda, Bogdáni út",2014-06-27,2014-08-31,,,101515
0930,BA32,Kőbánya-Kispest M,1,Kőbánya-Kispest M / Szemeretelep vasútállomás,2014-06-30,2014-08-31,,,101516
